"url"	"urlid"	"boilerplate"	"alchemy_category"	"alchemy_category_score"	"avglinksize"	"commonlinkratio_1"	"commonlinkratio_2"	"commonlinkratio_3"	"commonlinkratio_4"	"compression_ratio"	"embed_ratio"	"framebased"	"frameTagRatio"	"hasDomainLink"	"html_ratio"	"image_ratio"	"is_news"	"lengthyLinkDomain"	"linkwordscore"	"news_front_page"	"non_markup_alphanum_characters"	"numberOfLinks"	"numwords_in_url"	"parametrizedLinkRatio"	"spelling_errors_ratio"	"label"
"http://twenty1f.com/"	"4881"	"{""title"":""Twenty1F twenty1f"",""body"":""Jul23 Francesca Lanzavecchia born in Pavia Italy in 1983 has re designed medical accessories such as neck and back braces and managed to make them incredibly sexy Francesca Lanzavecchia earned a degree in Product Design from the Politecnico di Milano In 2008 she obtained a Master degree Cum Laude in IM Conceptual Design in Context from the Design Academy of Eindhoven Her thesis project ProAesthetics Supports The Perception of Disability through its Artifacts was tutored by DROOG Design co founder Gijs Bakker Francesca s personal interpretation of design is the results of a multidisciplinary approach combining an engineering problem solver attitude with an emotional fascination for humanism Being grounded in the practical and logical she practices an agile methodology and produces provoking concepts Francesca dreams observes debates experiments designs and creates drawing upon the emotional and intangible while relating them with the real and affecting Lanzavecchia s main interest lies in the relationships objects have and can have with the human body and soul as well as having a fervent eye for future trends Wai is fascinated by the collisions and fusions of materials meanings and forms Their cooperation is based on those focuses and having hailed from two very different countries and cultures they attempt to feed off each other s backgrounds knowledge and skill sets to fuel lateral thinking and agile tangible application Dec12 Here is a fashion piece made with stretchable electronics and once combine with nano scale sensors these two allow clothing to reflect your senses or mood The body suit illustrated in the picture here has LEDs that light up according to the person s state of excitement It measures skin signals and changes light emission through biometric sensing technology Nov23 I recently learned about electronic cigarettes which allow smokers to get their nicotine fix without smoke tobacco and tar As we all know many fashion photographs in the past had their models pose with cigarettes What is interesting now is that these electronic cigarettes themselves have become a fashion item by being colorful and by having crystal LED tips which light up when the smoker inhales On top of that you can store and carry such electronic cigarette in a stylish case According to eCigarettes365 com which collects electronic cigarette reviews women prefer the pink or stainless steel models and love the crystal LEDs Oct28 BIOTEX develops bio sensing textile for health management The integration of health monitoring into textiles brings the benefits of safety and comfort Such clothes will provide remote monitoring of vitals signs diagnostics to improve early illness detection and metabolic disorder and will reduce medical and social costs The project is sposored by the European Commission To date developments in that field are mainly focused on physiological measurements body temperature electro cardiogram electromyogram breath rhythm etc with first applications targeting sport monitoring and prevention of cardiovascular risk Biochemical measurements on body fluids will be needed to tackle very important health and safety issues BIOTEX is addressing the sensing part and its electrical or optical connection to a signal processor Sep3 Recently fashion designer Willy Bogner sent his models on a trip into the future of winter sports Bogner introduced a new fashion jacket which has solar cells and is also equipped with LED lights This a new concept of a ski jacket the company is working on It should be on the market by 2018 just in time for the winter Olympics in Munich I wonder of the jacket captures solar energy to produce heat to keep the person extra warm while skiing or snow boarding electronics & fashion for the 21st century"",""url"":""twenty1f""}"	"?"	"?"	"2.133333333"	"0.655737705"	"0.213114754"	"0.196721311"	"0.196721311"	"0.491408935"	"0"	"0"	"0.078947368"	"0"	"0.271765078"	"0.013355593"	"1"	"1"	"16"	"1"	"3457"	"61"	"0"	"0.049180328"	"0.094339623"	"0"
"http://allrecipes.com/Recipe/Apple-Dumplings-II-2/Detail.aspx"	"5483"	"{""title"":""Apple Dumplings II Recipe Allrecipes com apple dumplings ii apple dumplings ii recipe from allrecipes.com"",""body"":"" whole apples are wrapped in homemade pastry, drizzled with a simple syrup and baked until tender."",""url"":""allrecipes Recipe Apple Dumplings II 2 Detail aspx""}"	"?"	"?"	"2.328502415"	"0.427777778"	"0.205555556"	"0.061111111"	"0.019444444"	"0.989795918"	"0"	"0"	"0.026812919"	"0"	"0.187438789"	"5.25"	"?"	"0"	"33"	"0"	"4791"	"360"	"5"	"0.466666667"	"0.131578947"	"1"
"http://www.dailymail.co.uk/news/article-2007972/300lbs-American-footballer-Danous-Estenor-lifts-car-save-life-trapped-truck-driver.html?ITO=1490"	"4089"	"{""title"":""300lbs American footballer Danous Estenor lifts car to save life of trapped truck driver 300lbs american footballer danous estenor lifts car to save life of trapped truck driver"",""body"":""By Mark DuellLast updated at 2 10 AM on 25th June 2011 A father of four had become stuck under the rear tyre of a Cadillac Seville while his wife screamed as she tried in vain to lift it with two other men But tow truck driver Pedro Arzola 34 was in luck as a 295lbs American footballer happened to be on hand to use all his strength and lift the car University of South Florida USF Bulls player Danous Estenor 21 a 6ft 3in offensive guard lifted the vehicle and Mr Arzola was pulled to safety Strength American footballer Danous Estenor 21 a 6ft 3in 295lbs offensive guard lifted a car and tow truck driver Pedro Arzola was pulled to safety Estenor parked his car outside the Bulls Den Caf in Tampa Florida for a bite to eat when he heard screams reported the St Petersburg Times The college sportsman saw Mr Arzola was not moving and he could not see his legs I m thinking Oh God this guy is going to die he said I tried to lift the car and when I first tried it didn t budge I backed up I don t know Estenor told the St Petersburg Times Mr Arzola s wife Maria Uribe said he was yelling for help and the scene looked like a horror movie with lots of blood Car University of South Florida Bulls player Estenor picked up a Cadillac Seville and Mr Arzola was saved by being pulled to safety file picture But Estenor added I felt this energy come and I lifted it I don t know how but somebody pulled him from the car I m thinking Oh God this guy is going to die I tried to lift the car and when I first tried it didn t budge I backed up But I felt this energy come and I lifted it I don t know how but somebody pulled him from the car Danous EstenorUSF Bulls offensive guard Mr Arzola somehow came away with only cuts bruises and a dislocated shoulder and was back on his day job just two weeks later I appreciate Estenor doing what he did saving my husband s life Ms Uribe said If nobody helps me I don t know if he is in the room right now USF strength and conditioning coach Mike Golden said he could easily name 100 NFL players who would not be able to lift up the car He just was in the right place at the right time got that adrenaline rush and got it done Mr Golden told the St Petersburg Times university of south florida bulls player danous estenor, 21, a 6ft 3in offensive guard, lifted the vehicle in tampa and tow truck driver pedro arzola, 34, was pulled to safety. 300lbs american footballer danous estenor lifts car save life trapped truck driver university of south florida bulls player danous estenor, 21, a 6ft 3in offensive guard, lifted the vehicle in tampa and tow truck driver pedro arzola, 34, was pulled to safety. 300lbs american footballer danous estenor lifts car save life trapped truck driver university of south florida bulls player danous estenor, 21, a 6ft 3in offensive guard, lifted the vehicle in tampa and tow truck driver pedro arzola, 34, was pulled to safety."",""url"":""dailymail co uk news article 2007972 300lbs American footballer Danous Estenor lifts car save life trapped truck driver html ITO 1490""}"	"sports"	"0.729559"	"4.588477366"	"0.445255474"	"0.284671533"	"0.211678832"	"0.167883212"	"0.358770718"	"0"	"0"	"0.041106719"	"0"	"0.262156988"	"0.014787431"	"?"	"1"	"30"	"0"	"12083"	"274"	"14"	"0.116788321"	"0.111320755"	"0"
"http://hypersapien.hubpages.com/_hubfc/hub/Pro-Athletes-Who-Went-Broke"	"4781"	"{""url"":""hypersapien hubpages hubfc hub Pro Athletes Who Went Broke"",""title"":""Pro Athletes Who Went Broke pro athletes who went broke"",""body"":""rate or flagPin It By HypersapienWhat Happened to the Money Sometimes you just can t help but be in awe of the salaries that pro athletes make All these millions of dollars per year to throw and catch balls shoot hoops etc But somewhat shocking is the number of these athletes who end up broke In fact it seems that many of them leave their respective leagues without a penny to their names How does that happen How do guys manage to consume in so short a span of time incomes that would last most people ten lifetimes Here are several profiles of athletes of earned princely sums during their careers and somehow threw it all away Travis HenryIn March 2007 NFL running back Travis Henry signed a 5 year 22 5 million contract with the Denver Broncos He would be cut a little more than a year later and less than a year after that he was serving a sentence of 10 years to life in prison on drug related charges including financing a drug operation Clearly his finances took something of a tumble Not helping matters was the fact that at the time he signed his contract with Denver he was already the father of 9 children with 9 different women with child support obligations of roughly 170 000 He is now purported to be the father of 11 children with 10 different women Poster available at AllPosters com Terrell OwensAlthough not a real cuddly guy you can t help but feel sorry for T O these days With the second most receiving yards in NFL history and probably a few good years left in him he can t find a job which is more a reflection on his reputation than his ability Unfortunately despite a career in which he earned over 80 million he s having serious money woes these days Looking at what he s done over his career it s clear that he overextended himself He owns a slew of homes with mortgages that amount to 750 000 annually He was under the impression that he could just rent them out if he ever needed money There were also some bad investments Apparently when you re a pro athlete those are the only kinds of investments available to you And the cherry on top 4 children by 4 different mothers with monthly child support amounting to 44 600 Allen IversonHow does a guy who earned over 150 million in his NBA career end up broke Well ringing up almost 900 000 in jewelry bills surely contributed Iverson s financial woes came to light when he was recently ordered by a judge to pay a jeweler 860 000 and he didn t have the funds to do so In other words he was spending more on jewelry than a lot of people will make in their lifetime But like many other pro athletes The Answer was prone to spending excessively This obviously included jewelry but he was also known to carry around a personal entourage of up to 50 people I don t care how much you re earning that ain t cheap And I haven t even mentioned the personal stylist Mike TysonIn his prime no one was better in the boxing ring than Mike Tyson Outside of the ring it seems that no was better than Iron Mike at spending Despite a prolific boxing career that earned him a mind boggling 300 400 million Mike Tyson is now a cautionary tale for pro athletes everywhere His financial downfall however should have come as no surprise to anyone even people as remote from him as you and I He spent lavishly and foolishly on mansions cars jewelry etc He purportedly spent 2 4 million a bathtub once And don t forget the exotic pets like tigers Who the needs a tiger Honestly But he he always was and likely always will be an enigma a true human spectacle Poster available at AllPosters com SummaryStatistics show that more than 60 of all NBA players go broke within 5 years after retiring That number is 78 for football players after leaving the NFL No matter whether you re a fan or not it s painful to see this happening to people like watching lottery winners blow a fortune within a year or two I guess when you re in your prime it feels like the good times and the money will last forever Unfortunately few things last forever certainly not your prime and definitely not the money unless you take care of it And if you re curious as to what to do with a windfall lik ebeing drafted into pro sports please see my hub on What To Do After You Win The Lottery this hub discusses several pro athletes who went broke despite earning millions in their respective sports. this hub discusses several pro athletes who went broke despite earning millions in their respective sports.""}"	"?"	"?"	"2.85483871"	"0.428571429"	"0.103896104"	"0.038961039"	"0"	"0.46393147"	"0"	"0"	"0.094736842"	"0"	"0.290880017"	"0.03379224"	"?"	"1"	"16"	"?"	"4191"	"77"	"6"	"0.324675325"	"0.13671875"	"0"
"http://www.baur.de/content/tunk/categories/jeans/most-expensive-jeans-in-the-world.html"	"6657"	"{""title"":""Fashion Blog Baur Most Expensive Jeans in the World "",""body"":""08 11 2010 Undoubtedly the most famous of Levi Strauss s inventions followed closely by jeans shorts and jeans jackets blue jeans have been an American staple for over 140 years Originally developed as work clothes for miners and cowboys jeans have since gone from durable mess clothes to a trendy fashion statement While a pair of Lev s today will run you about 60 there are many other jeans companies that are much less focused on value and much more focused on making a statement The following are just a few of the most expensive jeans known to man For All Mankind AVERAGE PRICE 150 300 Coming in appropriately at number 7 7 For All Mankind jeans are impressively expensive pants A fashion symbol for young kids with money to burn a pair of these jeans will run anywhere from 150 to 300 per pair Although 7 is a status brand that doesn t need to offer things like sales or reasonably priced goods they do offer free shipping on all orders over 150 This is incredibly nice of them considering denim only costs 5 per yard Picking up the tab on shipping cuts significantly into their 700 mark up but that s okay they are a brand for all mankind so they are glad to do it Roberto Cavalli AVERAGE PRICE 700 1 200 One of the newer brands rocking the American classic is from Italy Roberto Cavalli has caught the attention of J Lo as well as numerous other Hollywood fashionistas so you know they re pricey Ranging from 700 and 1200 Roberto Cavalli jeans have such luxury features as belt loops and 5 pockets seriously they are bragging about these things Other features not mentioned on the website but are included with every purchase include the fact that they are blue they are pants and people can wear them Made from the exotic cotton plant these denim bottoms will make you look like you re the tops Gucci AVERAGE PRICE 600 3 100 Though most normal Gucci jeans retail for a somewhat reasonable 600 there was one pair made in 1998 that sold for 3 100 The Gucci Genius Jeans named after the people who refused to buy them featured a hand stitched floral pattern that looks like a combination between a pair of clown pants and a child s quilt By adorning a pair of already overpriced jeans with incredibly over priced flower pieces Gucci was able to make an already ridiculous item even more ridiculous Though these jeans are not available over the counter there are many individuals who will sew whatever you want onto your jeans for a nominal fee APO AVERAGE PRICE 1 000 4 000 APO has one goal in mind to make a custom fit jeans tailored to you and only you Can anyone really put a price on such luxury Yes APO can That price is between 1 and 4 thousand dollars per pair The main difference in price appears to be caused by the type of rivets and buttons available Custom shoppers will have to make a choice between 14k gold platinum or diamond hardware to accompany their navy blue loin cloths While it may seem ridiculous to put such lavish jewelry on pants the reality is this more people check out your butt than your neck or wrist so you might as well accent it with some bling Key Closet AVERAGE PRICE 10 000 If Lady Gaga is into them you know they must be good good being Latin for stupidly expensive Although it is mind boggling to think that there are people in this world who would spend more money on pants than most people do on cars Key Closet makes that improbability a reality Featuring the always classy combination of a tiger and a dragon Key Closet offers a pair of diamond and Swarovski crystal studded pants for men You know men The same individuals who dug holes and blew up mountains wearing jeans a century ago The same individuals who are rolling in their graves at the thought of the things they were mining being permanently fixed to the crappy pants they wore while mining for them Yeah those guys They have diamond pants now Dussault AVERAGE PRICE 250 000 When the family jewels are used to cover the family jewels the resulting product is overwhelmingly expensive How expensive Dussault Apparel Ss line of Trashed Denim jeans will run you a cool 250 000 Made from 249 990 worth of gold diamonds and 10 worth of thrift store jeans the Trashed Denim line makes Sthe homeless look incredibly glamorous Looking faded stressed dirty and old these jeans rely on their bling value to make them worth anything more than 2 at a garage sale Although wearing them could be a powerful status statement you may be better off melting them down pawning the diamonds and using what s left as a car towel Secret Circus AVERAGE PRICE 1 3 Million Perhaps the most unassuming of the expensive jeans this pair of denim bottoms features a simple and elegant diamond studded patch on the rear right pocket The price tag 1 3 million dollars Due to the size color and clarity of the diamonds that elegant patch is actually a ridiculous display of perfection The question remains what better way to display the 15 most brilliant diamonds ever mined than on the ass of a woman s pair of pants Although this looks radiant sitting in these jeans can actually be quite painful Conclusion Although the jeans continues to become more and more expensive the basic design hasn t changed in over a century Still the workhorse of the American wardrobe blue jeans are everyone s favorite clothing item which may explain why some people are so anxious to adorn it with jewelry Whether you are a member of Hollywood s A list or just a regular shmoe who likes feeling comfortable nothing beats a good pair of jeans baur 0,00 euro versand + gratis geschenk bei erstem einkauf! der online shop um mode, schuhe und mel zu kaufen. rechnungskauf und ratenkauf. 09572 914110 baur, versand, mode, kleidung, schuhe, mel, online shop"",""url"":""baur de content tunk categories jeans most expensive jeans in the world html""}"	"business"	"0.530241"	"2.166666667"	"0.166666667"	"0"	"0"	"0"	"0.461511547"	"0"	"0"	"0.125827815"	"0"	"0.35780892"	"0.009146341"	"1"	"0"	"4"	"0"	"4623"	"18"	"8"	"0"	"0.11261731"	"0"
"http://www.yummymummyclub.ca/food/recipes/best-smores-recipes-ever?=ST"	"4763"	"{""title"":""Best S mores Recipes Ever YummyMummyClub ca "",""body"":""Nothing says summer fun like cooking marshmallows around a campfire and putting together the chocolatey delight known as s mores But even if you don t have access to an open flame you can still get the great taste of s mores with these nine recipes From cookies and cupcakes to pies and cheesecake capture the essence of summer every day of the year Warning Drooling may occur while looking at these images recipes even if you don't have access to an open flame you can still get the great taste of s'mores with these nine recipes."",""url"":""yummymummyclub ca food recipes best smores recipes ever ST""}"	"recreation"	"0.604216"	"1.236947791"	"0.686131387"	"0.03649635"	"0.00729927"	"0.003649635"	"0.519774011"	"0"	"0"	"0.035453597"	"0"	"0.179364373"	"0.381443299"	"1"	"1"	"37"	"0"	"2493"	"274"	"5"	"0.01459854"	"0.111111111"	"1"
"http://www.sleepfoundation.org/"	"5354"	"{""title"":""National Sleep Foundation Information on Sleep Health and Safety "",""body"":""The National Sleep Foundation Sleep Health Safety conference begins today March 17 2011 at the JW Marriott in Washington DC If you are unable to attend you can follow our Twitter feed for presentation re caps and feedback on abstracts being presented at the conference sleep problems, sleep disorders, sleep topics, sleep apnea, insomnia, i cant sleep, osa, cpap, sleep help, sleep aid, sleep, apnea, can't sleep, national sleep foundation, restless legs syndrome, rls, sleep aids, sleep health, sleep tips, sleep treatment, sleeping pills, snore, snoring"",""url"":""sleepfoundation org""}"	"health"	"0.895862"	"3.073684211"	"0.65625"	"0.302083333"	"0.09375"	"0.041666667"	"0.56036036"	"0"	"0"	"0.018083183"	"0"	"0.22628767"	"0.202380952"	"?"	"1"	"44"	"0"	"2131"	"96"	"0"	"0"	"0.021276596"	"0"
"http://laphemmephoodie.com/2011/02/peanut-butter-banana-bread.html"	"8579"	"{""title"":""Peanut Butter Banana Bread with Reese s Peanut Butter Cup Cream Cheese Glaze Gluten free "",""body"":""Is there a support group for banana bread addicts If so can someone give me their information because I m in desperate need of some detox from my favorite quick bread There are so many recipes I have saved that I want to try and yet time and time again I find myself whipping up a batch of banana bread I have my original banana bread recipe memorized I m working on memorizing my gluten free version but the problem is I keep finding ways to tweak it to make it even better My first round of test recipes included a gluten free flour blend of brown rice flour chickpea flour and tapioca flour Since then a friend gave me a recipe for a blend they swear by which includes potato starch instead of chickpea flour One small change made a huge difference The bread is perfect It s not too chewy or too crumbly It s moist and full of flavor I think this was my best batch to date Of course I felt that I could not leave this banana bread naked I felt compelled to spiff it up with a glaze and a filling Oh and I did add some chocolate chips in there too I had about 1 cup of Hershey s Special Dark Chocolate Chips and a handful of miniature Reese s Peanut Butter Cups I also had some cream cheese on hand I was a girl on a mission Not only did I make a scrumptious glaze but I also used the other half of the cream cheese to make a peanut butter cream cheese filling I chopped up the miniature Reeese s and folded them into the glaze The filling and the glaze definitely turned this bread into a dessert It s incredibly sweet and decadent I know any peanut butter lover out there will want to devour this Here s the link to the Gluten Free Banana Bread Simply substitute the below flour blend with the blend in the original recipe Gluten Free Flour Blend 4 cups brown rice flour 1 1 3 cups potato starch 2 3 cup tapioca flour Use 2 cups of this flour blend in place of the flour blend listed in the original recipe Peanut Butter Cream Cheese Filling Courtesy of Baking Bites Ingredients 4 oz cream cheese room temperature 1 2 cup crunchy peanut butter 1 large egg yolk 1 4 cup granulated sugar Directions In a medium bowl beat together cream cheese peanut butter egg yolk and sugar until smooth and fluffy Pour half of batter into prepared pan Spoon peanut butter mixture on top spreading it into an even layer Pour remaining batter on top and spread top batter into an even layer Follow directions in original recipe for baking time Reese s Peanut Butter Cup Cream Cheese Glaze Ingredients 4 oz cream cheese room temperature 1 2 teaspoon vanilla 1 4 brown sugar 1 3 cup heavy whipping cream Directions Use hand mixer to beat cream cheese until smooth Add sugar and vanilla and beat until smooth Gradually add the heavy cream and blend until smooth Roughly chop 8 miniature Reese s Peanut Butter Cups and fold them into the glaze Adorn the bread with this decadent glaze and enjoy Related posts one foodie's musings on recipes, dining out in the philadelphia area and thoughts on life in general. is there a support group for banana bread addicts? if so, can someone give me their information because i'm in desperate need of some detox from my favorite banana bread,cream cheese,hershey's special dark chocolate chips,peanut butter,peanut butter banana bread,reese's peanut butter cups,recipes"",""url"":""laphemmephoodie 2011 02 peanut butter banana bread html""}"	"recreation"	"0.753521"	"1.71641791"	"0.522058824"	"0.316176471"	"0.044117647"	"0.029411765"	"0.424012158"	"0"	"0"	"0.057034221"	"0"	"0.231050263"	"0.030405405"	"1"	"0"	"21"	"0"	"3920"	"136"	"4"	"0.051470588"	"0.056737589"	"1"
"http://www.usatoday.com/news/health/story/2012-07-02/Summer-heat-safety/55990542/1?dlvrit=206567"	"3880"	"{""title"":""Safety tips for hot summer days USATODAY com safety tips for hot summer days"",""body"":""By Janice Lloyd USA TODAY Updated Heat is a major killer in the USA and those at greatest risk are infants children seniors and people with chronic medical conditions By Yuri Gripas AFP Getty ImagesPeople cool off Friday in Washington D C where temperatures reached 104 degrees breaking a record set almost 80 years ago By Yuri Gripas AFP Getty ImagesPeople cool off Friday in Washington D C where temperatures reached 104 degrees breaking a record set almost 80 years ago Heat was responsible for more deaths in the USA than any other weather related cause between 2002 and 2011 says the National Weather Service In that period there were 1 185 heat deaths compared with 1 139 hurricane deaths and 1 075 from tornadoes June had a record number of high temperatures across the country and more are predicted for July and August Knowing how to stay cool can be a life saver says Jay Dempsey of the federal Centers for Disease Control and Prevention in Atlanta People suffer heat related illness when their bodies are unable to compensate and properly cool themselves The body normally cools itself by sweating but sometimes sweating isn t enough In such cases body temperature rises rapidly Very high body temperatures may cause heat exhaustion and heat stroke and can damage the brain or other organs We stress three things during heat waves says Dempsey Staying cool staying hydrated and staying informed We also tell people not to rely on a fan to stay cool He recommends checking on people at high risk at least twice a day The CDC offers these precautions in the heat Find safe places Air conditioning is the No 1 protective factor If you do not have it at home spend time in shopping malls movie theaters libraries or public cooling centers Cool baths or showers can also help lower body temperature Stay hydrated Increase fluid intake regardless of activity level Avoid alcohol caffeine and drinks with high sugar content because they cause fluids to be depleted more rapidly Sports drinks help replace minerals and salt lost in sweat Don t wait until you re thirsty During strenuous activities drink 16 to 32 ounces of cool fluids each hour Wear light loose fitting clothing Avoid dark colors which absorb heat and 100 cotton which gets drenched with sweat adds extra weight and can contribute to a rising body temperature Fabrics that wick away moisture are best Reschedule exercise Move your workout or kids playtimes indoors or into the shade preferably in the early morning or evening Stay out of hot cars Never leave a person or pet in a parked car Even if a window is open a crack it can heat up in seconds For more information about reprints permissions visit our FAQ s To report corrections and clarifications contact Standards Editor Brent Jones For publication consideration in the newspaper send comments to letters usatoday com Include name phone number city and state for verification To view our corrections go to corrections usatoday com USA TODAY is now using Facebook Comments on our stories and blog posts to provide an enhanced user experience To post a comment log into Facebook and then Add your comment To report spam or abuse click the X in the upper right corner of the comment box To find out more read the FAQ and Conversation Guidelines heat is a major killer in the usa, and those at the greatest risk are infants, children, seniors and people with chronic medical conditions. heat is a major killer in the usa, and those at the greatest risk are infants, children, seniors and people with chronic medical conditions."",""url"":""usatoday news health story 2012 07 02 Summer heat safety 55990542 1 dlvrit 206567""}"	"health"	"0.548939"	"2.5"	"0.684210526"	"0.255639098"	"0.037593985"	"0.015037594"	"0.466779279"	"0"	"0"	"0.07311828"	"0"	"0.267735644"	"0.011725293"	"1"	"1"	"34"	"0"	"2897"	"133"	"6"	"0.804511278"	"0.080536913"	"1"
"http://www.phoenixnewtimes.com/2008-03-20/news/it-took-less-than-one-drink-to-get-shannon-wilcutt-busted-for-felony-dui/full"	"7053"	"{""title"":"" "",""body"":"" "",""url"":""phoenixnewtimes 2008 03 20 news it took less than one drink to get shannon wilcutt busted for felony dui full""}"	"?"	"?"	"2.278481013"	"0.552419355"	"0.266129032"	"0.052419355"	"0.02016129"	"21"	"-1"	"0"	"0.044101433"	"0"	"0.265426121"	"-1"	"1"	"1"	"13"	"0"	"17131"	"248"	"13"	"0.366935484"	"0.235294118"	"0"
"http://www.marcandangel.com/2010/03/22/9-timeless-nutrition-tips-for-any-age/"	"6006"	"{""title"":""9 Timeless Nutrition Tips for Any Age 9 timeless nutrition tips for any age"",""body"":""March 22nd 2010 1 55 am by Marc This guest post was written by Nicole author of My Years Without Sugar Your health is your life Make it a priority There are a zillion nutrition tips floating around out there Here are a few simple ones that have worked well for me over the years Limit junk food or don t eat it at all Whatever junk food you have in your kitchen throw it out and replace it with healthy foods and snacks Look into other ways to comfort yourself and think of food as nutrition not entertainment or emotional fodder Go on a healthy food shopping spree Don t look at prices Buy items that are healthy and appealing Fill your cupboards pantry and fridge with healthy foods so you will not feel like your kitchen is empty Limit eating out Most restaurant food has high amounts of sodium sugar and fat There are few exceptions Spend more time with family or friends cooking together or enjoy cooking for yourself Visit a farmer s market Because farmers markets make buying healthy food fun and interesting Most of the produce will be freshly picked and taste heavenly compared to the refrigerated and thawed produce we get at grocery stores Many farmer s markets have healthy homemade jams local honey hot sauce or pickled this and that Cut out the white stuff Sugar has zero nutrition Cut out high fructose corn syrup and artificial sweeteners too Sugar is linked to the growing obesity epidemic in the US and the rising rates of diabetes It is also linked to heart disease which remains the number one killer of people in the US Use natural sweeteners in baking like raw honey date sugar or molasses which retains high amounts of nutrients Exercise No level of nutrition can make up the difference for lack of exercise Walking counts as does taking the stairs instead of the elevator Dr Walter Willett of Harvard s School of Public Health places exercise at the foundational base of his food pyramid Eat at a table According to Michael Pollan s latest book Food Rules An Eater s Manual No a desk is not a table If we eat while we re working or while watching TV or driving we eat mindlessly and as a result eat a lot more than we would if we were eating at a table paying attention to what we re doing When eating somewhere other than a table stick to fruits and vegetables Eat smaller portions by buying smaller plates I gave my giant sized dinner plates to the Salvation Army and bought smaller square plates And I eat less because of it According to Brian Wansink author of Mindless Eating Why We Eat More Than We Think in a study focused on size illusions People with a large bowl and a three ounce scoop dished out 57 percent more ice cream than those given a smaller bowl and smaller scoop Cut out beverages and drink water Water is free whereas most beverages come with a price a health price and a financial price One popular 12 ounce soda boasts a whopping 150 calories and it offers no nutrition As a treat drink tea instead of soda Remember it only takes 21 days of doing something to make it a habit So pick one of the tips above and start making it a healthy habit today Follow Nicole on her blog My Years Without Sugar where she shares tips on escaping the sugar addiction Photo by Craig If you enjoyed this article please subscribe to our RSS feed Or subscribe via email self improvement, tips for life, personal development, productivity, life, inspiration, aspirations, lifehacks, life hacks, relationships, love this guest post was written by nicole, author of my years without sugar.  your health is your life.\u00a0 make it a priority. there are ... practical tips for productive living"",""url"":""marcandangel 2010 03 22 9 timeless nutrition tips for any age""}"	"sports"	"0.34619"	"3.660606061"	"0.591397849"	"0.370967742"	"0.279569892"	"0.225806452"	"0.48865523"	"0"	"0"	"0.03030303"	"0"	"0.274790836"	"0.038580247"	"1"	"1"	"24"	"0"	"8191"	"186"	"6"	"0.064516129"	"0.082148499"	"1"
